VBELN,ERDAT,AUART,KUNNR
2000003827,2023-05-20,OR,0000000025
2000004429,2024-04-27,OR,0000000296
2000001783,,OR,0000000062
2000005473,2024-09-16,OR,0000000443
2000002756,2024-02-01,OR,0000000237
2000007817,2025-03-27,OR,0000000153
2000000910,2025-01-29,OR,0000000449
2000003582,2024-06-03,OR,0000000378
2000002301,2025-02-20,OR,0000000258
2000008530,2024-09-15,OR,0000000157
2000009630,2025-04-03,OR,0000000012
2000003255,2023-02-22,OR,0000000104
2000000515,2024-05-09,OR,0000000006
2000004502,2023-11-26,OR,0000000194
2000009430,2024-07-04,OR,0000000434
2000009519,2025-04-11,OR,0000000236
2000004084,2024-09-03,OR,0000000059
2000002462,2022-10-09,OR,0000000373
2000004984,2023-07-21,RE,0000000396
2000005068,2024-08-06,OR,0000000284
2000005296,2024-03-03,OR,0000000456
2000001748,2022-12-26,OR,0000000066
2000005833,2024-02-20,OR,0000000034
2000009291,2024-01-18,OR,0000000277
2000003421,2024-09-17,RE,0000000298
2000000854,2022-09-26,RE,0000000446
2000006652,2023-05-02,OR,0000000157
2000006004,2023-02-04,SO,0000000387
2000000373,2024-06-30,OR,0000000126
2000002626,2025-05-08,RE,0000000027
2000009307,2024-06-28,OR,0000000299
2000008466,2024-12-08,SO,0000000105
2000001301,2024-04-14,OR,0000000101
2000008657,2025-08-15,OR,0000000076
2000008333,2024-08-14,OR,0000000366
2000000171,2023-06-01,OR,0000000141
2000009127,2023-07-05,RE,0000000467
2000000808,2023-03-14,RE,0000000008
2000009948,2025-07-25,OR,0000000295
2000002819,2023-10-15,OR,0000000009
2000001040,2022-10-05,RE,0000000457
2000003165,2024-10-06,OR,0000000296
2000001868,2024-01-31,OR,0000000122
2000002048,2022-09-20,SO,0000000132
2000009196,2025-05-05,OR,0000000106
2000003989,2022-12-04,OR,0000000068
2000008128,2024-01-04,OR,0000000463
2000002196,2022-12-30,OR,0000000485
2000005401,2022-10-08,OR,0000000217
2000000679,2022-11-23,OR,0000000364
2000007649,2024-04-08,OR,0000000289
2000003903,2024-10-25,OR,0000000122
2000001189,2023-07-23,OR,0000000430
2000003446,2025-03-05,SO,0000000178
2000001362,2023-10-07,OR,0000000482
2000008532,2023-06-15,OR,0000000125
2000000701,2022-10-06,OR,0000000123
2000009069,2023-07-22,OR,0000000281
2000008779,2023-04-19,RE,0000000136
2000009986,2025-05-20,OR,0000000470
2000004679,2023-02-21,OR,0000000424
2000009614,2025-01-19,OR,0000000122
2000008915,2022-12-11,OR,0000000445
2000003162,2025-03-21,OR,0000000128
2000003266,2025-03-05,OR,0000000405
2000005923,2022-10-27,OR,0000000299
2000002432,2023-03-26,OR,0000000353
2000009785,2024-06-10,OR,0000000231
2000008778,2025-08-03,OR,0000000177
2000008652,2023-07-16,OR,0000000441
2000003660,2023-04-17,OR,0000000304
2000001562,2024-04-17,OR,0000000193
2000009897,2023-12-20,RE,0000000303
2000005054,2023-02-04,OR,0000000398
2000000636,2023-12-29,OR,0000000162
2000008283,2025-05-10,OR,0000000126
2000007195,2025-08-12,OR,0000000165
2000007845,2022-11-12,OR,0000000113
2000003610,2024-03-30,OR,0000000371
2000007341,2025-03-16,OR,0000000147
2000001512,2023-03-01,OR,0000000001
2000009273,2023-06-18,OR,0000000027
2000006875,2024-12-10,OR,0000000165
2000004403,2024-11-03,OR,0000000336
2000001714,2024-05-07,OR,0000000190
2000003875,2024-03-28,OR,0000000360
2000004268,2025-06-26,OR,0000000225
2000005689,2023-12-06,OR,0000000057
2000008074,2023-03-25,OR,0000000301
2000002659,2023-01-22,OR,0000000192
2000006406,2022-10-06,OR,0000000420
2000001647,2023-04-04,OR,0000000431
2000005783,2024-12-02,OR,0000000263
2000009899,2024-11-09,OR,0000000373
2000005904,2023-08-21,OR,0000000403
2000007390,2022-10-09,OR,0000000104
2000001556,2025-06-26,RE,0000000078
2000004728,2024-03-25,OR,0000000425
2000001357,2025-04-04,OR,0000000081
2000007781,2024-11-22,OR,0000000091
2000003616,2024-08-23,OR,0000000166
2000005078,2023-02-12,OR,0000000083
2000006728,2024-06-22,OR,0000000017
2000008688,2024-02-27,OR,0000000405
2000008962,2023-05-31,OR,0000000155
2000009624,2024-09-25,OR,0000000462
2000006791,2024-08-29,OR,0000000366
2000000411,2024-08-26,OR,0000000219
2000003704,2025-05-01,OR,0000000056
2000006790,2022-09-30,OR,0000000407
2000001759,2023-08-20,OR,0000000154
2000005501,2023-07-05,RE,0000000465
2000003233,2024-12-28,RE,0000000309
2000004265,2024-04-27,OR,0000000498
2000002726,2023-10-08,RE,0000000334
2000008983,2024-04-01,OR,0000000265
2000005537,2022-10-16,OR,0000000349
2000002175,2024-02-29,OR,0000000399
2000008689,2023-02-26,OR,0000000193
2000006115,2022-09-22,OR,0000000196
2000001829,2024-05-10,OR,0000000255
2000009719,2023-06-21,OR,0000000073
2000009013,2024-09-14,OR,0000000402
2000002890,2023-09-04,OR,0000000079
2000007238,2022-09-08,OR,0000000474
2000007199,2024-08-03,OR,0000000118
2000002506,2024-04-03,OR,0000000405
2000005269,2024-06-29,OR,0000000049
2000008187,2024-10-02,OR,0000000268
2000007130,2024-10-10,OR,0000000107
2000002169,2022-12-07,OR,0000000257
2000005875,2023-10-22,OR,0000000387
2000009057,2024-01-07,OR,0000000172
2000001866,2024-09-07,OR,0000000483
2000009209,2024-03-08,OR,0000000261
2000004765,2023-01-19,OR,0000000174
2000009695,2022-09-01,OR,0000000357
2000007939,2025-07-24,OR,0000000031
2000001838,2023-08-17,OR,0000000119
2000004564,2024-02-04,OR,0000000339
2000008435,2025-07-03,OR,0000000100
2000002171,2023-09-01,OR,0000000489
2000007674,2025-01-19,OR,0000000194
2000007235,2022-12-22,OR,0000000354
2000008672,2025-05-07,OR,0000000331
2000004890,2024-07-25,OR,0000000326
2000007261,2023-08-05,OR,0000000029
2000002636,2024-04-19,OR,0000000044
2000009112,2024-01-14,OR,0000000352
2000005475,2024-08-14,OR,0000000087
2000004155,2023-05-31,OR,0000000138
2000000374,2023-09-05,OR,0000000310
2000002878,2022-10-19,OR,0000000068
2000007571,2023-06-28,OR,0000000398
2000003321,2024-03-08,OR,0000000410
2000005545,2025-04-18,OR,0000000463
2000007125,2022-12-29,RE,0000000430
2000001067,2024-10-23,OR,0000000377
2000009487,2025-01-16,OR,0000000172
2000007852,2024-11-03,OR,0000000469
2000009172,2024-08-03,OR,0000000214
2000007676,2025-04-25,OR,0000000290
2000009862,2025-08-15,OR,0000000306
2000007621,2023-08-07,OR,0000000158
2000008798,2024-07-06,OR,0000000259
2000005423,2024-11-06,OR,0000000148
2000005857,2023-09-02,OR,0000000321
2000009704,2024-05-25,OR,0000000273
2000006460,2024-07-07,OR,0000000281
2000002475,2022-09-19,OR,0000000374
2000002299,2023-08-18,OR,0000000153
2000006087,2023-05-13,OR,0000000396
2000005471,2024-07-26,OR,0000000216
2000000829,2024-10-03,OR,0000000060
2000003079,2024-12-31,RE,0000000411
2000000350,2022-09-24,OR,0000000460
2000006697,2024-01-26,RE,0000000469
2000004948,2025-06-23,RE,0000000326
2000007394,2024-10-08,OR,0000000387
2000008306,2024-04-23,OR,0000000251
2000008849,2026-06-26,OR,0000000162
2000008264,2023-05-06,OR,0000000361
2000002248,2025-01-30,OR,0000000073
2000007422,2024-07-29,OR,0000000001
2000002990,2023-10-20,OR,0000000333
2000003585,2024-03-11,OR,0000000035
2000006886,2023-04-17,SO,0000000155
2000007218,2023-08-17,OR,0000000029
2000002720,2025-05-22,OR,0000000244
2000001103,2024-05-28,OR,0000000372
2000005838,2024-07-22,OR,0000000299
2000008144,2023-04-17,OR,0000000375
2000008002,2023-04-15,OR,0000000037
2000005909,2024-09-20,OR,0000000386
2000005805,2024-06-27,OR,0000000024
2000004488,2023-02-11,SO,0000000281
2000005162,2023-01-14,RE,0000000053
2000005398,2024-05-04,OR,0000000474
2000005318,2025-05-09,OR,0000000070
2000000594,2025-02-11,OR,0000000318
2000009095,2023-04-03,OR,0000000428
2000004555,2023-12-17,OR,0000000405
2000004824,2022-11-04,SO,0000000419
2000004959,2025-05-07,OR,0000000392
2000007458,2023-07-15,OR,0000000386
2000002744,,OR,0000000049
2000007612,2024-03-26,OR,0000000252
2000000040,2024-05-10,RE,0000000103
2000004416,2023-07-03,RE,0000000154
2000006519,2023-06-30,OR,0000000223
2000006484,2023-07-09,OR,0000000209
2000000665,2022-10-21,OR,0000000427
2000000144,2024-05-16,OR,0000000383
2000009873,2024-04-24,SO,0000000144
2000005898,2022-12-26,OR,0000000005
2000004874,2025-08-04,OR,0000000007
2000007094,2023-02-09,OR,0000000259
2000005941,2024-08-23,OR,0000000451
2000003468,2023-04-20,OR,0000000355
2000003924,2023-07-11,SO,0000000093
2000003229,2023-12-20,OR,0000000405
2000004547,2025-08-21,OR,0000000434
2000006041,2025-06-09,OR,0000000475
2000005891,2024-04-10,OR,0000000487
2000004582,2023-12-26,OR,0000000242
2000004602,2023-07-24,OR,0000000288
2000004275,2023-01-27,OR,0000000480
2000002827,2023-12-27,OR,0000000250
2000005129,2022-12-16,OR,0000000197
2000007075,2023-06-14,OR,0000000361
2000006860,2023-10-01,OR,0000000200
2000002781,2024-08-04,OR,0000000098
2000008396,2023-06-07,OR,0000000316
2000007810,2023-12-04,OR,0000000143
2000006581,,OR,0000000303
2000004988,2022-09-30,OR,0000000013
2000008036,2024-05-14,OR,0000000217
2000006593,2022-10-02,OR,0000000170
2000002816,2023-12-12,OR,0000000263
2000006780,2024-10-12,OR,0000000185
2000002645,2023-11-16,OR,0000000164
2000002749,2025-04-05,OR,0000000480
2000000531,2025-07-31,OR,0000000277
2000007609,2024-12-29,OR,0000000294
2000004597,2023-04-05,OR,0000000288
2000000058,2023-06-18,RE,0000000387
2000006909,2024-09-04,OR,0000000025
2000000629,2024-06-06,OR,0000000288
2000003102,2025-04-07,OR,0000000030
2000008043,2023-01-28,OR,0000000487
2000000686,2022-12-21,OR,0000000469
2000002549,2022-09-03,SO,0000000485
2000005740,2023-05-28,OR,0000000435
2000007569,2023-02-18,OR,0000000390
2000006420,2023-01-22,OR,0000000487
2000000795,2024-10-20,OR,0000000243
2000005393,2024-03-25,OR,0000000207
2000008632,2025-05-24,OR,0000000064
2000004141,2022-11-03,OR,0000000182
2000003952,2023-09-26,OR,0000000014
2000000805,2025-03-12,OR,0000000200
2000001876,2023-11-17,OR,0000000120
2000008634,2023-08-12,RE,0000000434
2000003876,2025-11-24,OR,0000000463
2000002864,2024-04-05,OR,0000000407
2000000626,2024-01-12,OR,0000000316
2000008887,2025-01-18,OR,0000000209
2000008535,2025-03-16,OR,0000000120
2000005384,2023-07-02,OR,0000000108
2000002773,2023-05-28,OR,0000000213
2000007279,2023-10-14,OR,0000000483
2000008763,2022-11-16,OR,0000000237
2000001771,2024-05-15,OR,0000000309
2000003087,2024-06-01,OR,0000000027
2000008721,2024-03-27,OR,0000000212
2000008456,2025-01-10,OR,0000000290
2000005506,2023-01-31,RE,0000000466
2000000662,2025-07-20,RE,0000000405
2000006625,2023-08-06,OR,0000000361
2000003300,2024-10-01,RE,0000000007
2000002137,2024-10-02,OR,0000000181
2000009989,2025-03-21,OR,0000000249
2000009458,2023-11-14,OR,0000000053
2000003303,2023-11-29,OR,0000000373
2000006804,2022-09-20,RE,0000000496
2000008678,2024-11-05,OR,0000000095
2000001507,2024-07-09,OR,0000000082
2000007586,2023-02-26,OR,0000000358
2000005352,2023-01-26,RE,0000000180
2000004313,2024-07-15,OR,0000000236
2000001337,2022-12-03,OR,0000000321
2000007780,2022-08-28,OR,0000000455
2000009355,2022-09-20,OR,0000000191
2000001331,2024-07-23,OR,0000000445
2000003940,,OR,0000000101
2000009279,2023-06-22,OR,0000000009
2000004139,2024-12-10,OR,0000000069
2000004166,2024-09-24,OR,0000000190
2000001152,2025-08-21,OR,0000000063
2000005750,2023-04-08,OR,0000000138
2000000622,2024-02-26,OR,0000000168
2000008228,2024-07-28,OR,0000000460
2000003964,2023-09-29,RE,0000000499
2000001332,2024-08-11,OR,0000000102
2000000323,2022-12-20,OR,0000000109
2000004287,2023-08-12,OR,0000000102
2000001885,2023-09-26,OR,0000000250
2000005341,2025-07-22,OR,0000000136
2000001483,2025-01-07,OR,0000000147
2000009435,2023-05-01,OR,0000000495
2000004062,2023-06-27,OR,0000000336
2000000870,2024-01-23,OR,0000000220
2000003772,2024-09-01,OR,0000000407
2000000368,2025-01-09,OR,0000000123
2000005859,2024-07-06,OR,0000000201
2000001518,2025-08-15,OR,0000000292
2000008784,2023-06-09,OR,0000000321
2000002124,,OR,0000000162
2000002695,2023-06-04,OR,0000000325
2000002895,2022-12-20,OR,0000000291
2000002139,2024-01-06,OR,0000000152
2000005256,2025-05-25,OR,0000000487
2000006951,2022-09-22,OR,0000000220
2000002093,2024-05-18,OR,0000000120
2000001181,2024-03-17,RE,0000000181
2000005038,2024-09-19,RE,0000000331
2000000250,2023-11-07,OR,0000000098
2000005511,2024-01-28,OR,0000000338
2000008906,2024-06-01,RE,0000000500
2000003360,2025-04-04,OR,0000000443
2000007734,2025-01-19,OR,0000000099
2000000407,2025-02-05,OR,0000000218
2000007596,2024-12-03,OR,0000000369
2000005033,2023-06-22,OR,0000000141
2000004689,2023-11-27,OR,0000000284
2000003191,2022-11-28,RE,0000000145
2000007624,2023-04-01,OR,0000000498
2000006391,2024-12-21,OR,0000000065
2000003135,2024-11-12,OR,0000000282
2000009623,2023-02-03,OR,0000000337
2000001944,2025-05-06,OR,0000000118
2000006379,2024-07-24,OR,0000000284
2000008828,2024-02-18,OR,0000000376
2000001480,2024-01-27,OR,0000000476
2000008585,2024-11-27,OR,0000000197
2000008528,2025-02-28,OR,0000000445
2000008101,2022-11-26,OR,0000000209
2000008429,2025-05-04,OR,0000000389
2000000534,2024-10-24,OR,0000000077
2000004572,2023-01-16,OR,0000000135
2000008070,2023-07-29,OR,0000000124
2000006124,2023-01-17,OR,0000000239
2000004311,2023-12-10,OR,0000000343
2000000288,2022-12-29,RE,0000000450
2000000229,2025-03-04,OR,0000000072
2000008468,2023-07-29,OR,0000000039
2000005496,2024-05-12,OR,0000000436
2000004595,2024-01-23,OR,0000000181
2000008258,2025-05-11,OR,0000000377
2000003429,2025-04-17,OR,0000000301
2000004580,2024-08-11,OR,0000000393
2000000450,2024-09-09,OR,0000000164
2000009008,2024-02-02,OR,0000000453
2000000419,2024-11-25,RE,0000000036
2000007535,2025-07-27,RE,0000000483
2000001368,2023-10-02,RE,0000000310
2000001192,2024-08-17,OR,0000000269
2000006933,2022-12-21,OR,0000000464
2000005434,2024-12-18,OR,0000000231
2000002915,2023-10-10,OR,0000000066
2000007476,2023-06-17,OR,0000000229
2000006894,2023-02-08,OR,0000000318
2000005871,2023-10-23,OR,0000000134
2000004437,2023-04-13,RE,0000000408
2000004378,2024-01-19,OR,0000000135
2000002888,2023-06-08,OR,0000000116
2000001811,2024-07-27,OR,0000000266
2000008131,2023-01-21,OR,0000000208
2000005288,2024-04-05,OR,0000000037
2000006249,2022-11-16,OR,0000000212
2000006100,2024-06-15,OR,0000000292
2000007209,2025-02-16,OR,0000000113
2000003319,2024-01-31,OR,0000000400
2000009555,2024-05-21,OR,0000000252
2000002479,2024-12-01,OR,0000000260
2000009891,2025-04-02,OR,0000000058
2000008065,2023-03-26,OR,0000000001
2000002067,2022-09-27,OR,0000000322
2000009306,2024-04-14,OR,0000000161
2000008331,2024-12-13,OR,0000000234
2000003617,,OR,0000000007
2000003834,2025-04-12,OR,0000000218
2000007414,2024-02-23,RE,0000000009
2000006643,2023-01-22,OR,0000000214
2000008155,2025-04-04,OR,0000000061
2000002567,2022-10-08,OR,0000000160
2000002548,2024-07-19,OR,0000000230
2000004939,2024-06-13,OR,0000000026
2000001216,2024-08-16,OR,0000000276
2000009881,2025-02-10,OR,0000000367
2000007014,2025-08-21,OR,0000000093
2000005119,2023-09-29,OR,0000000324
2000007201,2024-11-10,OR,0000000409
2000002625,2024-08-17,OR,0000000106
2000005736,2024-10-17,OR,0000000350
2000009147,2022-12-25,OR,0000000377
2000005851,2024-11-16,OR,0000000484
2000001551,2025-08-18,OR,0000000115
2000003461,2024-05-08,OR,0000000054
2000003333,,RE,0000000358
2000008405,2024-07-07,OR,0000000143
2000005378,2023-01-16,OR,0000000283
2000002443,2022-10-25,OR,0000000419
2000003594,2025-02-02,OR,0000000436
2000002550,2023-12-23,RE,0000000248
2000006288,2023-02-13,OR,0000000410
2000003479,2024-01-17,OR,0000000046
2000004543,2022-10-28,OR,0000000357
2000001674,2025-02-06,OR,0000000193
2000000257,2025-01-19,OR,0000000017
2000001934,2024-03-16,OR,0000000312
2000007893,2025-06-30,OR,0000000429
2000006475,2024-10-31,OR,0000000201
2000006244,2024-10-15,OR,0000000212
2000002065,2025-07-14,OR,0000000263
2000008957,,OR,0000000355
2000009671,2025-07-12,OR,0000000334
2000009003,2023-09-11,OR,0000000234
2000006417,2024-02-19,OR,0000000397
2000007763,2025-03-13,OR,0000000431
2000001856,2025-03-19,OR,0000000223
2000001341,2023-12-28,OR,0000000043
2000005927,2025-07-22,RE,0000000338
2000000923,2024-01-31,OR,0000000309
2000004456,2024-01-05,RE,0000000158
2000006224,2024-07-10,OR,0000000274
2000007278,2023-08-13,OR,0000000342
2000008840,2025-03-17,OR,0000000126
2000009756,2022-12-18,OR,0000000098
2000007048,2025-04-22,OR,0000000492
2000008312,2023-02-24,OR,0000000460
2000005439,2023-10-21,OR,0000000333
2000000061,2023-08-31,OR,0000000190
2000001544,2023-07-27,OR,0000000404
2000007601,2025-01-11,OR,0000000384
2000006286,2024-11-14,OR,0000000220
2000001218,2023-07-18,OR,0000000104
2000006998,2024-11-07,OR,0000000102
2000005057,2024-10-31,OR,0000000146
2000003289,2023-02-18,RE,0000000110
2000009731,2024-10-24,OR,0000000215
2000008749,2022-09-22,OR,0000000363
2000004346,2023-03-11,OR,0000000469
2000001754,2024-06-25,RE,0000000032
2000004717,2023-05-01,OR,0000000209
2000002304,2025-01-24,OR,0000000236
2000009371,2025-07-09,OR,0000000024
2000000772,2023-05-24,OR,0000000467
2000007361,2022-11-22,OR,0000000258
2000008202,2024-07-31,RE,0000000150
2000001415,2025-01-17,OR,0000000381
2000006528,2024-06-18,OR,0000000259
2000002202,2022-12-27,OR,0000000452
2000003529,2022-11-18,OR,0000000478
2000003783,2023-12-19,OR,0000000457
2000007628,2024-06-13,OR,0000000364
2000004596,2023-04-22,OR,0000000185
2000005289,2023-07-20,OR,0000000438
2000004526,2024-12-14,OR,0000000213
2000000081,2024-04-22,OR,0000000389
2000003507,2023-12-09,OR,0000000063
2000001569,2022-09-02,OR,0000000496
2000006122,2024-05-01,OR,0000000151
2000006199,2025-02-06,OR,0000000129
2000005570,2023-07-26,OR,0000000202
2000004788,2023-07-18,OR,0000000040
2000002347,2024-04-01,OR,0000000043
2000004924,2024-06-01,RE,0000000403
2000009353,2023-01-19,OR,0000000134
2000008664,2024-04-29,OR,0000000016
2000009662,2024-07-21,OR,0000000472
2000009884,2025-03-09,OR,0000000344
2000008412,2023-03-22,RE,0000000369
2000003726,2025-01-14,OR,0000000113
2000001045,2023-08-14,OR,0000000333
2000004802,2022-11-23,OR,0000000260
2000005179,2023-03-18,OR,0000000432
2000003769,2024-05-31,OR,0000000489
2000003106,2025-03-25,SO,0000000010
2000009060,2022-09-06,OR,0000000035
2000005849,2025-04-11,OR,0000000482
2000000465,2024-03-27,OR,0000000196
2000005088,2022-10-11,OR,0000000046
2000005507,2023-03-19,OR,0000000165
2000002419,2024-07-11,OR,0000000103
2000002968,2025-04-16,OR,0000000294
2000006970,2024-07-11,OR,0000000374
2000003978,2024-03-09,OR,0000000322
2000008069,2023-12-11,OR,0000000056
2000006948,2023-10-11,OR,0000000429
2000005445,2023-04-08,OR,0000000350
2000006893,2023-01-18,OR,0000000260
2000007275,2023-01-04,OR,0000000056
2000007955,2023-04-25,OR,0000000300
2000001701,2025-03-01,OR,0000000302
2000002313,2023-08-29,RE,0000000113
2000009534,2024-07-17,OR,0000000101
2000008908,2025-04-28,RE,0000000341
2000005317,2025-02-28,OR,0000000477
2000006890,2022-09-22,OR,0000000400
2000009358,2022-11-20,OR,0000000058
2000008628,2023-08-07,OR,0000000466
2000002949,2024-08-04,OR,0000000171
2000000170,2024-09-29,OR,0000000396
2000004661,2024-10-30,OR,0000000115
2000002277,2024-10-27,RE,0000000397
2000009033,2026-02-11,OR,0000000369
2000008192,2025-04-29,OR,0000000344
2000002010,2023-05-01,OR,0000000400
2000001687,2023-11-07,OR,0000000302
2000000279,2023-12-26,OR,0000000372
2000005490,2024-03-30,RE,0000000478
2000000913,2023-10-29,OR,0000000316
2000000898,2023-07-19,OR,0000000274
2000000494,2025-01-22,OR,0000000090
2000002979,2024-05-30,OR,0000000098
2000004668,2025-05-09,OR,0000000022
2000005529,2024-08-08,OR,0000000409
2000002173,2024-10-07,OR,0000000435
2000002969,2024-09-16,OR,0000000145
2000004633,2023-02-11,OR,0000000281
2000004383,2024-06-28,OR,0000000034
2000007805,2023-05-06,OR,0000000229
2000003307,2024-06-27,OR,0000000373
2000009206,2025-06-30,OR,0000000253
2000005703,2023-03-13,OR,0000000464
2000005962,2023-05-28,OR,0000000116
2000005594,2023-04-18,OR,0000000081
2000000734,2023-12-09,OR,0000000436
2000002020,2025-06-29,OR,0000000500
2000002955,2025-01-19,OR,0000000221
2000005705,2024-08-24,OR,0000000314
2000003088,2024-09-03,OR,0000000149
2000002384,2023-04-23,OR,0000000259
2000001213,2023-02-09,OR,0000000284
2000004643,2024-02-23,OR,0000000090
2000004846,2023-11-14,OR,0000000350
2000004442,2022-12-20,OR,0000000199
2000008516,2023-10-05,OR,0000000410
2000000204,2025-06-24,OR,0000000335
2000005540,2023-11-12,OR,0000000266
2000001179,2025-01-03,OR,0000000149
2000003026,2023-05-06,OR,0000000098
2000002399,2023-12-29,OR,0000000091
