VBELN,POSNR,MATNR,KWMENG,NETWR
2000002485,30,MAT-000864,49,12482.26
2000006892,30,MAT-000855,22,4280.54
2000002004,20,MAT-000018,25,19456.75
2000004227,20,MAT-000523,28,23021.04
2000007138,20,MAT-000860,10,866.9
2000000424,30,MAT-000123,84,
2000009739,30,MAT-000590,62,119316.52
2000002458,40,MAT-000952,44,39358.0
2000002352,20,MAT-000441,97,-174897.79
2000006901,10,MAT-000853,51,83395.71
2000002845,50,MAT-000311,73,129293.95
2000007252,20,MAT-000293,77,45935.89
2000003464,10,MAT-000389,55,74553.6
2000005998,10,MAT-000641,67,59867.18
2000003406,50,MAT-000899,2,1067.7
2000007469,20,MAT-000924,90,109841.4
2000008077,10,MAT-000388,97,149760.24
2000002104,40,MAT-000348,7,3472.91
2000000416,30,MAT-000720,25,26507.75
2000001136,30,MAT-000820,10,-17576.5
2000009099,40,MAT-000113,72,50461.2
2000005207,20,MAT-000548,55,18399.7
2000009411,30,MAT-000067,42,13692.0
2000001898,10,MAT-000429,44,-32552.52
2000006778,10,MAT-000278,64,79235.84
2000002636,10,MAT-000170,100,23961.0
2000006040,20,MAT-000195,11,1125.41
2000004952,50,MAT-000340,36,28303.56
2000005220,30,MAT-000591,52,41576.08
2000008485,40,MAT-000364,21,
2000004442,20,MAT-000008,5,4508.7
2000005114,20,MAT-000421,18,7165.08
2000000993,20,MAT-000441,37,65334.6
2000008193,20,MAT-000834,41,69280.98
2000007615,30,MAT-000363,6,5106.84
2000001673,20,MAT-000321,74,98053.7
2000003895,40,MAT-000791,49,46229.54
2000005161,20,MAT-000358,93,
2000006062,10,MAT-000137,73,40760.28
2000002976,40,MAT-000831,92,28329.56
2000003209,40,MAT-000697,76,108498.36
2000007615,10,MAT-000651,89,8745.14
2000000642,20,MAT-000133,66,119707.5
2000001785,20,MAT-000065,83,9983.24
2000008866,10,MAT-000670,52,56649.84
2000009092,50,MAT-000913,26,1162.46
2000008036,10,MAT-000013,58,60061.32
2000003247,30,MAT-000396,98,104834.52
2000006197,20,MAT-000666,99,167494.14
2000005013,40,MAT-000865,45,28764.0
2000008254,10,MAT-000358,25,34058.25
2000006556,20,MAT-000146,38,16552.8
2000003690,10,MAT-000127,62,73119.08
2000009003,10,MAT-000290,12,22383.96
2000006265,10,MAT-000564,51,74494.68
2000007162,20,MAT-000124,7,7278.11
2000005602,10,MAT-000653,78,8235.24
2000007402,10,MAT-000910,24,41328.0
2000003497,10,MAT-000653,47,72660.12
2000006945,30,MAT-000617,51,39872.82
2000005885,20,MAT-000447,62,52806.02
2000000631,10,MAT-000514,64,102679.68
2000001818,30,MAT-000098,64,90401.28
2000007576,20,MAT-000494,95,100256.35
2000004819,10,MAT-000464,100,21052.0
2000001235,20,MAT-000389,48,87577.44
2000006004,30,MAT-000418,18,27733.32
2000006816,30,MAT-000057,99,121429.44
2000008823,10,MAT-000194,22,
2000003088,10,MAT-000058,1,1575.38
2000002527,30,MAT-000957,83,106110.52
2000000664,10,MAT-000523,58,64885.76
2000009566,10,MAT-000059,61,94292.58
2000005143,50,MAT-000683,22,17578.66
2000007378,20,MAT-000191,21,19016.13
2000005643,10,MAT-000510,42,39286.8
2000001279,20,MAT-000809,53,83083.86
2000008838,10,MAT-000062,26,12928.24
2000008444,20,MAT-000720,29,42591.72
2000009658,20,MAT-000436,81,67211.37
2000007294,10,MAT-000584,53,89414.71
2000004131,30,MAT-000046,18,
2000007605,20,MAT-000736,35,26795.65
2000001456,10,MAT-000956,40,65007.6
2000005238,10,MAT-000776,3,2361.87
2000002098,20,MAT-000402,62,54103.68
2000000531,50,MAT-000849,56,67712.96
2000002613,30,MAT-000174,38,
2000004576,50,MAT-000680,23,13749.17
2000005907,40,MAT-000979,84,59319.12
2000001022,40,MAT-000734,95,17116.15
2000006800,20,MAT-000139,56,100637.04
2000008220,10,MAT-000218,2,3807.16
2000000523,20,MAT-000247,92,79491.68
2000001178,40,MAT-000198,77,67147.08
2000004967,10,MAT-000885,40,46275.6
2000001074,10,MAT-000573,93,128981.7
2000006128,10,MAT-000608,14,19028.52
2000008949,10,MAT-000624,98,57886.64
2000001832,10,MAT-000991,17,29976.27
2000008835,10,MAT-000916,13,1037.01
2000005948,30,MAT-000784,98,171502.94
2000009151,40,MAT-000757,88,106032.96
2000007188,10,MAT-000766,1,56.86
2000008515,10,MAT-000902,18,22780.08
2000007630,40,MAT-000760,38,69555.2
2000008390,20,MAT-000561,90,147627.9
2000006388,30,MAT-000909,98,56366.66
2000009798,40,MAT-000956,62,95081.34
2000004315,10,MAT-000688,9,
2000007619,40,MAT-000778,3,4120.44
2000004778,10,MAT-000137,34,35544.62
2000008339,20,MAT-000807,38,35462.74
2000003129,40,MAT-000496,50,69735.5
2000005132,30,MAT-000378,57,91308.3
2000007282,10,MAT-000999,22,4263.16
2000000318,50,MAT-000232,100,41566.0
2000008297,20,MAT-000753,4,2437.48
2000004234,30,MAT-000663,3,222.63
2000005895,10,MAT-000385,36,54256.68
2000004561,20,MAT-000985,25,13493.75
2000009396,10,MAT-000396,27,5040.63
2000002001,30,MAT-000936,60,
2000007686,10,MAT-000838,29,40612.76
2000002908,10,MAT-000599,74,102566.22
2000007339,20,MAT-000257,59,89783.84
2000008477,10,MAT-000996,46,21939.7
2000005603,10,MAT-000573,62,63397.48
2000002276,10,MAT-000931,95,72324.45
2000002962,20,MAT-000005,68,13026.08
2000005984,30,MAT-000122,29,10867.46
2000007605,10,MAT-000388,22,41470.44
2000004255,30,MAT-000657,54,73082.52
2000005775,10,MAT-000036,33,51993.15
2000002378,10,MAT-000037,93,2280.36
2000009293,10,MAT-000223,77,66865.26
2000008843,20,MAT-000958,100,191819.0
2000007703,10,MAT-000804,70,65774.1
2000008003,10,MAT-000209,4,1759.4
2000002306,40,MAT-000149,99,89794.98
2000001495,20,MAT-000224,15,28236.15
2000001767,10,MAT-000911,28,
2000001561,10,MAT-000218,67,53386.94
2000004742,40,MAT-000026,73,17544.82
2000002880,30,MAT-000589,51,34275.57
2000002999,20,MAT-000494,47,44026.31
2000004548,10,MAT-000499,75,-35365.5
2000000166,10,MAT-000528,61,96178.7
2000003592,50,MAT-000778,77,90702.15
2000000257,30,MAT-000614,81,151066.62
2000003748,30,MAT-000355,11,6595.71
2000005959,20,MAT-000140,54,12771.54
2000009284,20,MAT-000393,72,59640.48
2000000510,30,MAT-000285,25,28622.75
2000003289,40,MAT-000367,64,48114.56
2000003787,10,MAT-000686,60,87114.6
2000000743,20,MAT-000361,86,88753.72
2000001792,40,MAT-000878,40,39510.8
2000007348,30,MAT-000102,93,-156152.58
2000002744,50,MAT-000428,41,58772.68
2000008148,10,MAT-000075,99,163196.55
2000007303,10,MAT-000553,59,
2000005285,50,MAT-000951,67,8950.53
2000003654,20,MAT-000913,69,101045.67
2000000532,30,MAT-000176,95,124281.85
2000006546,10,MAT-000259,17,31470.4
2000009891,10,MAT-000191,45,16152.3
2000004548,40,MAT-000944,43,22454.17
2000005285,10,MAT-000064,50,5341.5
2000002430,20,MAT-000887,65,30468.75
2000009321,40,MAT-000735,5,3316.4
2000005550,10,MAT-000107,26,5971.16
2000007694,20,MAT-000484,33,41190.93
2000007210,20,MAT-000665,66,82435.98
2000007446,40,MAT-000538,1,134.36
2000000298,30,MAT-000272,44,86328.44
2000001803,40,MAT-000110,14,21172.76
2000000175,10,MAT-000282,79,37037.57
2000009721,20,MAT-000192,44,54224.28
2000007370,20,MAT-000578,32,-18836.48
2000002186,40,MAT-000631,95,100154.7
2000001211,30,MAT-000128,11,11937.2
2000009990,10,MAT-000739,7,12307.26
2000001370,10,MAT-000066,99,116866.53
2000001606,50,MAT-000126,85,24307.45
2000003074,20,MAT-000511,65,94870.1
2000000490,40,MAT-000614,13,7743.58
2000007144,30,MAT-000135,26,6756.88
2000001686,20,MAT-000870,51,31887.75
2000005929,10,MAT-000068,53,97142.64
2000007782,10,MAT-000642,95,161275.8
2000004002,30,MAT-000573,67,11798.7
2000008218,20,MAT-000248,96,23164.8
2000008162,40,MAT-000154,2,1171.18
2000002082,20,MAT-000755,57,23023.44
2000003554,20,MAT-000068,97,124544.12
2000002722,10,MAT-000324,44,41249.12
2000003550,10,MAT-000762,17,16766.59
2000003431,10,MAT-000005,16,17461.76
2000002591,10,MAT-000608,21,-23230.62
2000007042,40,MAT-000559,73,31850.63
2000005984,20,MAT-000688,83,23654.17
2000001582,10,MAT-000482,69,124983.15
2000007109,40,MAT-000390,100,177171.0
2000004384,40,MAT-000892,69,60880.77
2000007601,20,MAT-000107,55,54395.55
2000008401,40,MAT-000421,100,107029.0
2000009795,10,MAT-000470,38,52481.04
2000006519,10,MAT-000657,87,91011.57
2000003408,10,MAT-000347,93,9222.81
2000001885,30,MAT-000922,87,39393.6
2000001061,20,MAT-000961,87,47449.8
2000003177,20,MAT-000391,14,20072.5
2000008847,40,MAT-000482,33,8091.27
2000007437,20,MAT-000747,51,18085.11
2000002810,10,MAT-000284,53,59493.56
2000000571,10,MAT-000045,87,132551.46
2000007703,50,MAT-000175,76,146969.56
2000007753,40,MAT-000156,28,44770.32
2000008113,30,MAT-000687,82,2532.98
2000001391,30,MAT-000837,89,29234.72
2000007427,20,MAT-000618,44,52334.04
2000004771,20,MAT-000009,54,56572.02
2000002510,30,MAT-000182,29,45097.32
2000003901,20,MAT-000192,25,40048.0
2000007342,30,MAT-000054,70,31860.5
2000008109,20,MAT-000612,16,7413.92
2000003000,20,MAT-000734,88,132740.08
2000006380,10,MAT-000817,53,60393.5
2000001263,10,MAT-000563,60,75721.8
2000007860,10,MAT-000078,46,48356.58
2000004579,40,MAT-000124,28,17758.16
2000007226,50,MAT-000071,66,42693.42
2000006317,10,MAT-001000,90,149272.2
2000005907,30,MAT-000432,48,89223.36
2000002226,20,MAT-000320,45,-57827.7
2000001514,10,MAT-000517,56,81312.0
2000001783,50,MAT-000928,54,23063.4
2000007472,20,MAT-000502,35,
2000006252,20,MAT-000831,49,53850.02
2000002341,20,MAT-000868,76,10905.24
2000005231,10,MAT-000175,61,47192.65
2000007875,20,MAT-000381,29,
2000005449,10,MAT-000433,34,59354.48
2000007054,30,MAT-000232,55,71236.55
2000000968,50,MAT-000712,20,32404.4
2000007509,10,MAT-000996,29,36257.25
2000006603,30,MAT-000881,98,105412.72
2000004226,10,MAT-000358,61,30853.8
2000008331,20,MAT-000736,85,
2000006563,10,MAT-000539,84,126862.68
2000004736,20,MAT-000756,44,60563.8
2000000041,30,MAT-000543,15,21829.35
2000005937,20,MAT-000319,7,3732.05
2000005661,20,MAT-000623,37,51490.31
2000004399,40,MAT-000845,20,29549.8
2000000106,20,MAT-000539,28,5417.44
2000003506,10,MAT-000534,90,87752.7
2000003192,20,MAT-000921,54,31943.7
2000004521,20,MAT-000095,71,98744.67
2000002177,10,MAT-000563,7,10958.08
2000000161,50,MAT-000707,86,9673.28
2000002254,20,MAT-000957,32,33140.48
2000009014,40,MAT-000313,1,549.52
2000003664,20,MAT-000751,96,83539.2
2000002570,20,MAT-000959,32,58555.52
2000008015,30,MAT-000530,12,20151.12
2000006059,10,MAT-000187,41,9433.28
2000006372,30,MAT-000185,49,32277.28
2000004887,10,MAT-000250,22,27635.3
2000007230,20,MAT-000259,6,
2000000047,10,MAT-000370,24,41927.76
2000008758,30,MAT-000960,18,9958.5
2000001553,10,MAT-000022,58,102671.6
2000004823,20,MAT-000785,73,3905.5
2000003660,10,MAT-000460,32,44189.12
2000008554,30,MAT-000043,9,1609.65
2000007513,10,MAT-000521,22,22124.08
2000009134,20,MAT-000202,77,53302.48
2000002004,10,MAT-000791,95,
2000000230,20,MAT-000761,93,46323.3
2000006482,20,MAT-000548,36,62177.04
2000003865,10,MAT-000657,6,5138.76
2000005743,30,MAT-000377,49,69465.34
2000004829,20,MAT-000679,54,98938.8
2000005553,30,MAT-000584,63,94239.18
2000006229,10,MAT-000848,42,47229.84
2000002632,20,MAT-000352,39,76845.21
2000006859,30,MAT-000004,29,54302.5
2000006363,50,MAT-000328,39,26186.16
2000002674,10,MAT-000092,100,127392.0
2000005369,20,MAT-000973,64,63441.92
2000000403,40,MAT-000847,87,144100.71
2000007398,10,MAT-000182,50,22083.0
2000000405,40,MAT-000469,24,34798.32
2000009500,30,MAT-000218,70,87330.6
2000002517,50,MAT-000923,28,20789.72
2000004257,10,MAT-000590,98,
2000001958,30,MAT-000607,96,53058.24
2000002330,50,MAT-000351,29,10251.79
2000004382,10,MAT-000058,58,43453.6
2000007807,20,MAT-000009,61,107915.71
2000009482,10,MAT-000925,71,82951.43
2000006476,10,MAT-000270,52,62279.88
2000006706,20,MAT-000887,17,27474.21
2000004561,10,MAT-000992,25,46452.25
2000009121,30,MAT-000050,41,20421.28
2000002727,10,MAT-000632,45,62464.95
2000004700,30,MAT-000503,98,173494.3
2000007288,50,MAT-000946,71,
2000000565,10,MAT-000172,8,1786.0
2000008386,10,MAT-000828,1,1325.21
2000004345,30,MAT-000002,83,78041.58
2000006585,10,MAT-000875,98,-143515.12
2000002596,10,MAT-000846,86,153220.18
2000003289,20,MAT-000938,67,123572.12
2000002681,30,MAT-000283,15,25733.7
2000003477,10,MAT-000188,48,41398.08
2000006291,10,MAT-000716,44,20596.4
2000007973,20,MAT-000755,40,21859.2
2000003362,10,MAT-000697,91,128843.26
2000008710,40,MAT-000490,33,15613.29
2000005984,40,MAT-000353,9,1765.71
2000000071,10,MAT-000020,7,
2000009763,10,MAT-000229,35,60790.45
2000005726,20,MAT-000755,91,37671.27
2000000718,10,MAT-000603,85,25936.9
2000006550,50,MAT-000312,23,33208.55
2000003171,10,MAT-000063,88,
2000005709,20,MAT-000823,15,25749.9
2000009593,20,MAT-000684,71,100972.65
2000007610,30,MAT-000148,34,31822.3
2000001639,10,MAT-000974,87,87418.47
2000001393,10,MAT-000300,68,89223.48
2000005277,10,MAT-000215,51,56076.03
2000002099,20,MAT-000987,48,32690.88
2000004222,10,MAT-000539,85,128848.1
2000009483,30,MAT-000353,50,74107.0
2000000642,10,MAT-000539,22,32952.7
2000006718,30,MAT-000090,57,42514.02
2000000747,10,MAT-000855,7,804.65
2000002553,30,MAT-000086,55,-87894.95
2000002665,20,MAT-000839,14,25638.62
2000001915,20,MAT-000514,28,11670.68
2000003967,20,MAT-000483,74,82730.52
2000000801,10,MAT-000447,62,47270.04
2000009991,30,MAT-000851,93,49994.94
2000002379,10,MAT-000558,82,113123.92
2000007472,30,MAT-000969,28,21072.24
2000003226,30,MAT-000533,26,8625.24
2000007682,30,MAT-000217,38,23327.82
2000002154,30,MAT-000068,38,43399.8
2000006127,40,MAT-000770,77,145211.99
2000003066,10,MAT-000693,50,51391.0
2000003189,20,MAT-000054,89,175849.76
2000001390,20,MAT-000523,100,156223.0
2000002005,30,MAT-000268,46,57008.26
2000004280,10,MAT-000016,28,5017.04
2000002618,20,MAT-000980,83,116537.81
2000007555,20,MAT-000151,24,14062.32
2000006964,10,MAT-000504,16,21141.92
2000001880,10,MAT-000063,2,
2000001253,30,MAT-000773,12,22580.76
2000009205,40,MAT-000670,35,34671.7
2000001775,20,MAT-000107,86,39270.18
2000005535,20,MAT-000880,89,173380.01
2000004047,10,MAT-000469,58,81387.92
2000002570,30,MAT-000111,5,3896.3
2000009147,20,MAT-000483,21,12230.19
2000001868,40,MAT-000338,1,1641.96
2000001580,30,MAT-000124,100,156747.0
2000004684,10,MAT-000963,61,1291.98
2000005995,30,MAT-000293,88,161326.88
2000009794,10,MAT-000335,82,33950.46
2000008240,10,MAT-000313,15,
2000004347,10,MAT-000407,85,114240.0
2000001137,50,MAT-000944,59,44454.73
2000003524,20,MAT-000400,75,106829.25
2000002105,40,MAT-000893,25,45845.5
2000006676,40,MAT-000970,92,157972.28
2000002262,50,MAT-000812,10,9306.8
2000003106,40,MAT-000455,9,1772.91
2000007981,40,MAT-000288,38,29246.32
2000001145,10,MAT-000457,88,92154.48
2000002498,30,MAT-000846,81,10966.59
2000006130,50,MAT-000209,43,44274.09
2000004441,30,MAT-000242,5,3470.35
2000006442,20,MAT-000922,43,63114.97
2000003941,20,MAT-000587,35,430.85
2000001676,10,MAT-000339,76,62126.96
2000003600,10,MAT-000409,95,63988.2
2000003753,30,MAT-000134,7,6452.95
2000002611,40,MAT-000422,22,35876.28
2000002734,10,MAT-000027,12,8510.16
2000007427,40,MAT-000088,99,4353.03
2000009703,10,MAT-000440,76,52551.72
2000008888,10,MAT-000743,57,105011.67
2000002329,20,MAT-000660,12,23537.52
2000004490,20,MAT-000158,95,181035.8
2000000991,50,MAT-000666,37,18243.96
2000005268,10,MAT-000456,5,5016.25
2000006666,20,MAT-000950,92,151415.44
2000004678,10,MAT-000731,22,-37010.6
2000005841,10,MAT-000631,11,21746.45
2000008997,30,MAT-000693,34,12413.74
2000005134,20,MAT-000715,24,7302.0
2000005945,10,MAT-000478,25,49575.75
2000009379,10,MAT-000618,25,21930.25
2000006757,10,MAT-000302,43,43257.14
2000002924,10,MAT-000039,31,39601.88
2000007341,10,MAT-000192,64,70183.68
2000003599,50,MAT-000380,6,875.34
2000008185,30,MAT-000582,65,118021.8
2000003781,20,MAT-000705,42,6130.32
2000007602,30,MAT-000461,44,64975.68
2000001468,50,MAT-000698,72,112313.52
2000007386,20,MAT-000223,79,65621.35
2000004952,40,MAT-000003,58,52745.2
2000001292,20,MAT-000557,86,67627.82
2000005355,30,MAT-000559,90,168976.8
2000009254,40,MAT-000827,33,29326.11
2000009609,50,MAT-000064,62,49499.56
2000006686,10,MAT-000160,9,
2000004974,20,MAT-000052,95,4653.1
2000000062,30,MAT-000721,89,142929.55
2000007076,20,MAT-000207,42,4166.4
2000008972,20,MAT-000370,90,164149.2
2000007951,30,MAT-000666,12,12590.64
2000006696,40,MAT-000499,47,9869.53
2000004393,10,MAT-000915,17,11701.44
2000004018,30,MAT-000124,8,1030.16
2000000957,10,MAT-000509,13,12380.29
2000003735,10,MAT-000019,74,63896.04
2000000672,20,MAT-000145,64,116076.8
2000002430,30,MAT-000512,78,30615.0
2000002333,10,MAT-000380,100,68946.0
2000005469,10,MAT-000888,71,44699.47
2000000155,10,MAT-000899,83,137970.9
2000009070,30,MAT-000987,14,15588.72
2000003716,30,MAT-000249,45,14989.5
2000004693,10,MAT-000068,54,77389.56
2000005748,20,MAT-000954,17,10955.31
2000000370,20,MAT-000691,78,151940.88
2000001746,10,MAT-000903,46,10064.8
2000002547,10,MAT-000049,99,164433.06
2000005915,50,MAT-000915,36,5384.88
2000008615,10,MAT-000385,44,25566.64
2000009265,10,MAT-000462,48,93403.68
2000002242,30,MAT-000733,68,129957.52
2000009810,30,MAT-000062,60,3699.6
2000003817,30,MAT-000025,90,3239.1
2000008972,10,MAT-000142,85,160296.4
2000001835,10,MAT-000970,62,106588.54
2000005022,10,MAT-000205,63,104599.53
2000002684,30,MAT-000257,73,141558.68
2000007646,10,MAT-000831,27,6235.65
2000005494,10,MAT-000161,93,128985.42
2000000839,10,MAT-000452,16,4835.84
2000004849,10,MAT-000498,50,585.0
2000004591,40,MAT-000099,22,12342.22
2000008126,30,MAT-000162,69,-30000.51
2000004861,40,MAT-000351,71,130358.84
2000000628,10,MAT-000823,13,21620.17
2000001774,50,MAT-000141,100,27773.0
2000004771,30,MAT-000261,80,8183.2
2000002734,50,MAT-000856,44,35356.2
2000004402,30,MAT-000212,99,79964.28
2000003712,20,MAT-000093,91,156208.78
2000001277,30,MAT-000587,65,36929.1
2000007666,10,MAT-000841,93,180517.65
2000003706,10,MAT-000373,46,66860.08
2000002386,10,MAT-000885,54,69782.58
2000003205,10,MAT-000002,84,39048.24
2000003822,30,MAT-000461,60,5625.6
2000004671,10,MAT-000386,10,
2000004729,10,MAT-000114,67,-49250.36
2000004454,20,MAT-000163,100,100864.0
2000003199,40,MAT-000869,74,127919.36
2000001002,30,MAT-000208,65,89061.7
2000007025,20,MAT-000125,56,
2000004885,30,MAT-000760,16,13114.88
2000004817,40,MAT-000433,28,45050.04
2000009762,10,MAT-000304,71,26724.4
2000009791,10,MAT-000055,64,105220.48
2000007500,20,MAT-000917,48,91557.6
2000003385,30,MAT-000771,91,26944.19
2000006862,20,MAT-000322,39,52808.34
2000009658,40,MAT-000534,65,57095.35
2000007606,20,MAT-000592,84,76747.44
2000001916,20,MAT-000867,49,65719.29
2000001464,20,MAT-000939,6,7257.24
2000007045,30,MAT-000367,24,43165.44
2000003142,20,MAT-000885,69,45266.07
2000005861,30,MAT-000756,59,55489.5
2000002163,10,MAT-000780,91,150832.5
2000003632,10,MAT-000660,53,24913.18
2000006155,10,MAT-000311,48,16840.8
2000007622,10,MAT-000599,22,33494.78
2000007379,40,MAT-000892,79,68257.58
2000008819,20,MAT-000615,13,2204.41
2000007415,20,MAT-000064,64,87802.88
2000004873,50,MAT-000901,42,42268.38
2000006011,20,MAT-000240,16,16266.72
2000005972,20,MAT-000727,66,3253.14
2000002353,30,MAT-000016,1,424.78
2000007684,30,MAT-000379,18,20404.98
2000006395,10,MAT-000828,19,12974.15
2000002240,10,MAT-000812,79,134877.49
2000004419,20,MAT-000851,12,9964.44
2000007650,40,MAT-000122,3,448.11
2000007677,20,MAT-000726,75,83439.75
2000007557,10,MAT-000111,4,-7463.36
2000003578,30,MAT-000812,8,8718.08
2000005681,10,MAT-000407,6,6464.82
2000009613,20,MAT-000865,88,72341.28
2000003035,10,MAT-000506,45,67068.45
2000001438,20,MAT-000702,71,110447.6
2000004126,30,MAT-000603,92,141966.12
2000002241,30,MAT-000836,60,92973.6
2000009190,10,MAT-000995,95,34193.35
2000004681,30,MAT-000113,20,9141.8
2000002375,10,MAT-000212,6,5446.44
2000009324,30,MAT-000860,47,91457.3
2000001549,20,MAT-000928,64,126559.36
2000004195,20,MAT-000545,63,83965.14
2000004972,20,MAT-000559,57,
2000005987,10,MAT-000847,35,56220.15
2000008230,10,MAT-000476,69,29756.25
2000004962,30,MAT-000344,91,126843.99
2000001449,20,MAT-000309,33,10231.65
2000002498,20,MAT-000759,85,114872.4
2000008813,10,MAT-000910,77,9801.33
2000004923,20,MAT-000186,89,72170.99
2000002388,10,MAT-000390,7,10940.16
2000006112,20,MAT-000485,24,11630.88
2000006815,50,MAT-000331,52,66214.2
2000005843,10,MAT-000248,100,-80613.0
2000004760,20,MAT-000032,81,161977.32
2000008945,50,MAT-000530,28,25079.32
2000007178,30,MAT-000385,75,47875.5
2000006881,20,MAT-000098,26,44449.34
2000003199,20,MAT-000523,91,156772.07
2000005076,10,MAT-000970,89,104909.64
2000002852,30,MAT-000162,34,62080.6
2000005537,50,MAT-000831,96,30289.92
2000002664,30,MAT-000172,53,93382.82
2000005652,20,MAT-000209,90,22082.4
2000008196,10,MAT-000015,9,4757.49
2000006946,50,MAT-000793,80,104066.4
2000000240,10,MAT-000924,11,
2000009242,20,MAT-000657,63,41884.92
2000002879,10,MAT-000289,51,18132.54
2000005247,50,MAT-000047,74,116781.62
2000000399,30,MAT-000186,36,14660.64
2000001642,10,MAT-000270,42,38288.04
2000003040,10,MAT-000570,6,6476.46
2000009817,40,MAT-000793,70,43323.7
2000009447,30,MAT-000007,66,10619.4
2000004861,10,MAT-000586,38,49840.04
2000006572,10,MAT-000973,19,37425.06
2000009625,20,MAT-000019,80,24693.6
2000002484,30,MAT-000731,53,104969.68
2000005746,20,MAT-000259,57,81284.28
2000005110,20,MAT-000588,41,66788.59
2000003905,50,MAT-000627,94,145706.58
2000003494,10,MAT-000601,18,30413.52
2000007387,20,MAT-000177,8,
2000006388,20,MAT-000920,70,129202.5
2000005101,10,MAT-000969,6,10102.2
2000003233,10,MAT-000771,18,19563.12
